x1,x2,x3,x4,u,Y_v,Y_w
3.796718294200635002e-01,-3.801591256172806577e-02,-6.992439493773570103e-01,-1.301014084367634605e-01,6.963805672923911727e-01,1.643789561216935091e-02,1.343891502049331110e-02
3.623963625381805831e-01,-4.109698695727928563e-02,-6.828060537651876594e-01,-1.166624934162701493e-01,7.119022819132329039e-01,1.675409349632572820e-02,1.263741524533061600e-02
3.455357788325600366e-01,-4.385247397006324793e-02,-6.660519602688619312e-01,-1.040250781709395334e-01,7.248347558851417904e-01,1.701332597587590367e-02,1.187704088828124560e-02
3.290972721685626046e-01,-4.630187518853651901e-02,-6.490386342929860275e-01,-9.214803728265828775e-02,7.353353170564818075e-01,1.721906718923049695e-02,1.115548219218001624e-02
3.130866556572819981e-01,-4.846369402726150022e-02,-6.318195671037555305e-01,-8.099255509047827151e-02,7.435539230760347396e-01,1.737462825444591186e-02,1.047056467610406327e-02
2.975084464727917322e-01,-5.035549172279154412e-02,-6.144449388493096187e-01,-7.052199041437420823e-02,7.496336670448605632e-01,1.748316911682024077e-02,9.820247426319206330e-03
2.823659467420820968e-01,-5.199393997198393375e-02,-5.969617697324893779e-01,-6.070174298805500190e-02,7.537112139853993087e-01,1.754770865543930913e-02,9.202619672965484110e-03
2.676613207820648932e-01,-5.339487027691937338e-02,-5.794140610770500688e-01,-5.149912331508951779e-02,7.559171784049948384e-01,1.757113331865567396e-02,8.615896075901470497e-03
2.533956689178845645e-01,-5.457332009811746709e-02,-5.618429277583943948e-01,-4.288322723918804730e-02,7.563764520993712104e-01,1.755620452696116107e-02,8.058411082887337318e-03
2.395690980829857653e-01,-5.554357594542809473e-02,-5.442867232314332337e-01,-3.482481615630070998e-02,7.552084899535861373e-01,1.750556504438083305e-02,7.528612651986371640e-03
2.261807893730958530e-01,-5.631921355549066727e-02,-5.267811581870524007e-01,-2.729620350431433834e-02,7.525275605425917336e-01,1.742174449350730736e-02,7.025055581940341937e-03
2.132290627026869612e-01,-5.691313531747878990e-02,-5.093594136935450933e-01,-2.027114792237399640e-02,7.484429674818674494e-01,1.730716416630795340e-02,6.546394652751018686e-03
2.007114386929800265e-01,-5.733760511610546534e-02,-4.920522495272371399e-01,-1.372475326962297772e-02,7.430592463456989760e-01,1.716414125319182249e-02,6.091377724376490464e-03
1.886246979044829408e-01,-5.760428076375065376e-02,-4.748881082740453174e-01,-7.633375545246487252e-03,7.364763416167340315e-01,1.699489260294001491e-02,5.658838926923081061e-03
1.769649375139210890e-01,-5.772424419294854697e-02,-4.578932156711053025e-01,-1.974536618323406191e-03,7.287897671333142258e-01,1.680153810040435625e-02,5.247692029889253380e-03
1.657276255247791819e-01,-5.770802957708887765e-02,-4.410916775707009463e-01,3.273155411565847189e-03,7.200907532061697758e-01,1.658610374091723516e-02,4.856924067751355184e-03
1.549076525921055381e-01,-5.756564954174676896e-02,-4.245055738297837111e-01,8.130079479317202373e-03,7.104663828604707021e-01,1.635052446205043086e-02,4.485589268313128555e-03
1.444993815354075339e-01,-5.730661962207077298e-02,-4.081550493677332803e-01,1.261566874763033093e-02,6.999997193900302506e-01,1.609664678634015189e-02,4.132803321834044655e-03
1.344966946080710379e-01,-5.693998111362046088e-02,-3.920584025813931284e-01,1.674847206946437558e-02,6.887699269376463818e-01,1.582623131657789894e-02,3.797738010473544062e-03
1.248930385875320764e-01,-5.647432245528843930e-02,-3.762321712648152294e-01,2.054621007993791965e-02,6.768523856527146609e-01,1.554095512108460975e-02,3.479616214551534137e-03
1.156814677472110670e-01,-5.591779927373529552e-02,-3.606912161437306197e-01,2.402582629448945378e-02,6.643188024241045708e-01,1.524241403250009563e-02,3.177707289527969409e-03
1.068546847687632667e-01,-5.527815320943001154e-02,-3.454488021112305240e-01,2.720353358401742319e-02,6.512373182555352136e-01,1.493212488534012561e-02,2.891322815842364141e-03
9.840507965135400492e-02,-5.456272963510218343e-02,-3.305166772258903984e-01,3.009485639985978733e-02,6.376726129853128588e-01,1.461152770845713933e-02,2.619812710119392984e-03
9.032476667333694254e-02,-5.377849436824298779e-02,-3.159051495174332591e-01,3.271466910997918032e-02,6.236860079134614043e-01,1.428198788511830797e-02,2.362561683659142320e-03
8.260561946074579387e-02,-5.293204947044203440e-02,-3.016231616323149511e-01,3.507723079363832264e-02,6.093355668056383845e-01,1.394479829112976743e-02,2.118986033520585399e-03
7.523930421633012733e-02,-5.202964821785664717e-02,-2.876783633411851837e-01,3.719621682715890804e-02,5.946761955067344507e-01,1.360118141559679694e-02,1.888530743485543339e-03
6.821731116237482462e-02,-5.107720931908706768e-02,-2.740771819255883868e-01,3.908474757064445138e-02,5.797597405062731024e-01,1.325229147171269606e-02,1.670666881115515090e-03
6.153098425020006590e-02,-5.008033044916351817e-02,-2.608248904538756907e-01,4.075541445175996647e-02,5.646350865520108897e-01,1.289921649890785060e-02,1.464889268075926509e-03
