x1,x2,x3,x4,u,Y_p,Y_theta,Y_v,Y_w
2.899999999999996,0.0734942199358121,-0.2149153650162496,-0.2675365980612709,-0.3975772141083718,-0.0066242002417866,-0.007753537920933,-0.011820178800134,0.0173350732771448
3.199999999999996,0.0734942199358121,-0.2149153650162496,-0.2675365980612709,-0.3975772141083718,-0.0066242002417866,-0.007753537920933,-0.011820178800134,0.0173350732771448
3.7999999999999954,0.6165918841629587,-3.2566653107620924,-0.5214368391745973,-8.061205383530453,-0.1011389157536095,-0.0162083383697781,-0.229351693279491,-0.0398386700125628
-0.1000000000000023,-0.0504671917946298,3.389794673174699,0.9543358739062744,0.0107159001864901,0.1018380471651065,0.0285568738892137,0.0097472606419941,-0.0018114288486844
-4.0,0.4955416388892649,0.3088897854277661,0.157194603300624,-8.390593400917812,0.0057523313803148,0.0027446572672555,-0.2342720683995136,-0.1310403662724613
-1.3000000000000016,3.1415926535897927,0.0,0.0,1.940110624550132,0.0,0.0,0.0,0.0
-0.1000000000000023,-0.0168872334272671,3.761869677161007,0.3617168094510928,0.0103734944028291,0.112910160618562,0.0108424435117215,0.0036574984600794,0.0005649421835857
3.499999999999996,0.1006153435117828,-2.64684513500271,-0.2563657695463057,-1.006011804026496,-0.0798544791589048,-0.0077206262342147,-0.0299794383907667,-0.0028131079004446
-4.0,-0.0752684240270543,-1.3006650036800198,-0.4344248015523152,1.2114676536421372,-0.0385838064823758,-0.0128651051620826,0.0290134496075562,0.009783167118788
1.6999999999999966,-0.6850059244590048,1.818022940907132,0.2878401660375119,9.503863571099403,0.0585312219641909,0.0092653868486111,0.2660872134684737,0.043315408442835
0.1999999999999975,0.1513117276195054,-2.694165801099773,-1.5200772692862567,-1.3972368645877011,-0.0817079988740834,-0.0461547339525717,-0.0590753673897155,-0.0418434543300161
1.6999999999999966,0.6003835457931804,-3.4860170040415834,-0.5612755091871601,-7.761510752051941,-0.1079030527742093,-0.0173961609100495,-0.2215967719789597,-0.0394812711091988
3.199999999999996,-0.6850059244590048,1.818022940907132,0.2878401660375119,9.503863571099403,0.0585312219641909,0.0092653868486111,0.2660872134684737,0.043315408442835
-0.4000000000000021,-0.1770640212281433,0.7274672034977059,0.1771523441651248,2.228964424449761,0.022784499647988,0.0056668749971813,0.0640606774351272,0.0241112924907172
1.9999999999999964,0.1513117276195054,-2.694165801099773,-1.5200772692862567,-1.3972368645877011,-0.0817079988740834,-0.0461547339525717,-0.0590753673897155,-0.0418434543300161
-1.9000000000000008,-0.1512770702522791,-2.1410860173967854,-0.4295435262863204,2.065059963728671,-0.0634392112297126,-0.0126864218975547,0.0528290022096231,0.011938811938865
-0.700000000000002,-0.4393679315839093,-0.0867509498716121,-0.367777542655141,6.021431928973609,-0.0001782266700169,-0.0104367594529747,0.1615644997012832,0.0385050624744905
3.499999999999996,0.6003835457931804,-3.4860170040415834,-0.5612755091871601,-7.761510752051941,-0.1079030527742093,-0.0173961609100495,-0.2215967719789597,-0.0394812711091988
-2.500000000000001,0.322944642336158,0.9899522769032388,0.9669908543109148,-6.351606400284266,0.0272013880526403,0.0271687967087433,-0.166316785763032,-0.1194109208243734
-1.6000000000000014,-0.6757405376103937,2.0841101543756047,0.3311555744803469,9.290640654858292,0.0664348802149539,0.0105565144246093,0.2608303330865986,0.0429294835899375
1.9999999999999964,-0.021910317905416,3.399541933816693,0.95252444505759,-0.3372534600930845,0.1019858551745138,0.0284653689349171,0.0001062638606468,-0.0042999895312999
