# x1,x2,x3,x4,u,Y_p,Y_theta,Y_v,Y_w
-2.843432128429412842e-01,2.429064512252807617e+00,4.542778491973876953e+00,3.982206344604492188e+00,-6.240624427795410156e+00,1.358615159988403320e-01,1.256181597709655762e-01,-2.808517403900623322e-02,4.009762108325958252e-01
1.764712095260620117e+00,6.002469658851623535e-01,1.674814820289611816e+00,1.868740677833557129e+00,-1.548850631713867188e+01,4.434100911021232605e-02,5.155724659562110901e-02,-3.930640518665313721e-01,-2.914710640907287598e-01
-1.225210785865783691e+00,-6.466739773750305176e-01,3.696924209594726562e+00,1.759304523468017578e+00,1.039530086517333984e+01,1.158266142010688782e-01,5.554428324103355408e-02,3.283520936965942383e-01,1.929989904165267944e-01
8.538119494915008545e-02,2.754986286163330078e+00,-1.848461776971817017e-01,5.763849258422851562e+00,1.641245460510253906e+01,1.898068119771778584e-03,1.617098003625869751e-01,4.993660151958465576e-01,-7.762162685394287109e-01
-1.553255617618560791e-01,4.050329208374023438e+00,-2.006186962127685547e+00,-5.091619968414306641e+00,8.717741966247558594e+00,-5.517091602087020874e-02,-1.659835278987884521e-01,3.361459970474243164e-01,-8.874635100364685059e-01
1.274131417274475098e+00,6.985322237014770508e-01,-3.178061962127685547e+00,-1.487231492996215820e+00,-1.180220317840576172e+01,-1.007952913641929626e-01,-4.750229045748710632e-02,-3.639544248580932617e-01,-2.002045214176177979e-01
-1.654006242752075195e+00,-5.455860495567321777e-01,-9.716536998748779297e-01,3.626783192157745361e-01,8.578272819519042969e+00,-2.574566565454006195e-02,1.216086186468601227e-02,2.270050495862960815e-01,8.699237555265426636e-02
-1.995203375816345215e+00,-1.634095609188079834e-01,-3.008501291275024414e+00,-4.994342327117919922e-01,2.765974760055541992e+00,-8.912013471126556396e-02,-1.422397047281265259e-02,7.558765262365341187e-02,4.902500286698341370e-02
-9.082991480827331543e-01,2.864891529083251953e+00,4.801540374755859375e+00,2.027200222015380859e+00,5.000000000000000000e+01,1.455458998680114746e-01,6.015489250421524048e-02,1.003555878996849060e-01,-5.101938173174858093e-02
-2.412264347076416016e-01,4.264685153961181641e+00,-4.084752559661865234e+00,-1.454588651657104492e+00,-5.953507900238037109e+00,-1.254319995641708374e-01,-4.895452782511711121e-02,-1.923935562372207642e-01,-3.496908545494079590e-01
-1.236531019210815430e+00,-6.470845937728881836e-01,-3.816900968551635742e+00,-1.970550894737243652e+00,1.581968688964843750e+01,-1.084020286798477173e-01,-5.497210100293159485e-02,4.064815044403076172e-01,2.666262984275817871e-01
9.293791651725769043e-01,8.137164115905761719e-01,2.877485513687133789e+00,1.491150617599487305e+00,-2.491714286804199219e+01,7.566232234239578247e-02,3.679960966110229492e-02,-7.102070450782775879e-01,-5.193070173263549805e-01
1.599483639001846313e-01,2.715042829513549805e+00,-4.000732898712158203e+00,8.162935256958007812e+00,5.956696033477783203e+00,-1.194606870412826538e-01,2.468066364526748657e-01,4.231879860162734985e-02,9.447187930345535278e-02
-2.161858379840850830e-01,3.892081975936889648e+00,-2.127848863601684570e+00,-7.841592788696289062e+00,-4.165899455547332764e-01,-6.209022179245948792e-02,-2.434539943933486938e-01,1.145159825682640076e-01,-5.302920341491699219e-01
7.515221834182739258e-01,4.569569110870361328e+00,1.455420494079589844e+00,6.280495643615722656e+00,-1.784304618835449219e+01,3.793425858020782471e-02,1.805488467216491699e-01,-3.839990794658660889e-01,-5.481801033020019531e-01
