x1,x2,x3,x4,u,Y_v,Y_w
-0.007228782660408333,-0.008037469113846334,0.004523363417646189,0.029985994568251663,0.04708967022585534,0.0007867483144667052,-0.0007577342928791811
-0.007181583888761211,-0.007741466286410371,0.004916874881850716,0.02922521991323841,0.04457301712845713,0.0007421635228191059,-0.0007450504596336438
-0.007130561441716302,-0.00745300617513573,0.0052880861690864575,0.028477179984569605,0.04212688545736669,0.0006988420181463637,-0.000732569707508513
-0.007075935162753963,-0.007171962474957781,0.005637629143315556,0.02774167088627436,0.039751101416901434,0.0006567827810947488,-0.0007202685451245973
-0.007017918579248649,-0.006898210801497876,0.005966135158645383,0.027018512308018702,0.037445374943510384,0.0006159824324868538,-0.0007081261867560941
-0.00695671891347088,-0.006631628468829492,0.006274233879004861,0.0263075448085959,0.03520930640646598,0.0005764353713690707,-0.0006961243738942438
-0.006892537105047005,-0.0063720942935090044,0.0065625521668686,0.025608627278569118,0.033042393403253274,0.000538133914457341,-0.0006842472003754151
-0.006825567844182772,-0.0061194884230977445,0.00683171304172826,0.024921634578487645,0.030944037590554224,0.0005010684358336123,-0.0006724809418746627
-0.006755999614952655,-0.00587369218744187,0.007082334708436516,0.024246455348293745,0.0289135514988308,0.0004652275058866288,-0.0006608138904338453
-0.006684014747958082,-0.005634587971023685,0.007315029655045664,0.023582989982865264,0.026950165285063395,0.00043059802862075423,-0.000649236194573353
-0.006609789481663733,-0.005402059104751394,0.00753040381932461,0.02293114876808813,0.025053033384264543,0.0003971653765767624,-0.0006377397054277724
-0.006533494031731101,-0.005175989775612512,0.007729055822759792,0.022290850171410484,0.023221241025939407,0.00036491352271824414,-0.0006263178292480202
-0.006455292667682082,-0.004956264952678334,0.007911576270522332,0.021662019280486576,0.02145381058676541,0.0003338251687381771,-0.0006149653865245913
-0.006375343796241891,-0.004742770328012089,0.008078547115610865,0.02104458638326262,0.019749707755401,0.00030388186933152255,-0.0006036784779082741
-0.0062938000507296536,-0.004535392271100704,0.008230541085152334,0.020438485682679936,0.01810784748957456,0.00027506415206331473,-0.0005924543570347855
-0.006210808385886104,-0.004334017795498917,0.008368121166657794,0.01984365413906376,0.016527099749429428,0.00024735163253671304,-0.0005812913102985005
-0.006126510177550636,-0.004138534536443987,0.008491840151882288,0.019260030433220665,0.015006294994578272,0.0002207231246337793,-0.0005701885435659505
-0.006041041326623952,-0.003948830738268956,0.008602240235824397,0.018687554043277124,0.01354422943543216,0.0001951567456625648,-0.0005591460757727933
-0.00595453236677771,-0.003764795250511816,0.008699852668317654,0.018126164428347965,0.012139670032155526,0.00017063001629841665,-0.0005481646393071699
-0.005867108575398231,-0.003586317531686524,0.008785197455610077,0.017575800312221217,0.010791359237097687,0.00014711995525614797,-0.0005372455870472382
