x1,x2,x3,x4,u,Y_v,Y_w
-6.882807554114730129e-03,-1.625942037594140313e-02,-9.940854507225208719e-03,4.970019686198463155e-02,1.150485193346014179e-01,9.934194593751444202e-04,-1.155010224242990213e-03
-6.977253015576006731e-03,-1.576828180345844072e-02,-8.947435047850064299e-03,4.854518663774164133e-02,1.112610651040126519e-01,9.603053227355707461e-04,-1.125989136747565511e-03
-7.061929760048499607e-03,-1.528854617672275804e-02,-7.987129725114493553e-03,4.741919750099407582e-02,1.075153760241931156e-01,9.274984875697394812e-04,-1.098563627872861659e-03
-7.137167394685868874e-03,-1.481993131349735454e-02,-7.059631237544754072e-03,4.632063387312121416e-02,1.038139546122452961e-01,8.950266599489324626e-04,-1.072624402267775834e-03
-7.203292314971866325e-03,-1.436217043808571923e-02,-6.164604577595821609e-03,4.524800947085343833e-02,1.001592809400776857e-01,8.629171768346679400e-04,-1.048065820844754081e-03
-7.260627429513836356e-03,-1.391501110685257857e-02,-5.301687400761153669e-03,4.419994365000868425e-02,9.655378457843864781e-02,8.311967357493097591e-04,-1.024786234360315629e-03
-7.309491889878669442e-03,-1.347821417196834459e-02,-4.470490665011843910e-03,4.317515741564836862e-02,9.299982060704416187e-02,7.998911647286071139e-04,-1.002688244243384041e-03
-7.350200827973047205e-03,-1.305155278634876834e-02,-3.670599500283236796e-03,4.217246917140498458e-02,8.949964934322228449e-02,7.690252290540422302e-04,-9.816788981843529993e-04
-7.383065103084557670e-03,-1.263481145207147500e-02,-2.901574271229194566e-03,4.119079027322063158e-02,8.605541945989039765e-02,7.386224714532258276e-04,-9.616698274908519473e-04
-7.408391060348980435e-03,-1.222778511393380306e-02,-2.162951799775968739e-03,4.022912044572977963e-02,8.266915418189842157e-02,7.087050826443971972e-04,-9.425773327261521839e-04
-7.426480302090028400e-03,-1.183027829926670306e-02,-1.454246717131571541e-03,3.928654311300362745e-02,7.934274026792163814e-02,6.792937992877535807e-04,-9.243224236728450616e-04
-7.437629473189036854e-03,-1.144210430463261582e-02,-7.749529178438179606e-04,3.836222068933078239e-02,7.607791950284527316e-02,6.504078265883513500e-04,-9.068308192107382704e-04
-7.442130061381856121e-03,-1.106308442960646232e-02,-1.245450912554665565e-04,3.745538987012004412e-02,7.287628244306708358e-02,6.220647829741597634e-04,-8.900329122624242584e-04
-7.440268213146512474e-03,-1.069304725746394492e-02,4.975196917186932612e-04,3.656535695785761986e-02,6.973926417412941448e-02,5.942806644461415353e-04,-8.738637045447583684e-04
-7.432324565636527769e-03,-1.033182798227568269e-02,1.091800356164834796e-03,3.569149325331286149e-02,6.666814185662169046e-02,5.670698263655288632e-04,-8.582627154693003857e-04
-7.418574094929193674e-03,-9.979267781625597578e-03,1.658870182530363660e-03,3.483323053784356110e-02,6.366403385216745647e-02,5.404449806047588022e-04,-8.431738691613566150e-04
-7.399285980694139848e-03,-9.635213233933346763e-03,2.199315163135122462e-03,3.399005666868220449e-02,6.072790023678995702e-02,5.144172061455191437e-04,-8.285453632106004607e-04
-7.374723487243435398e-03,-9.299515779159842066e-03,2.713732369280641606e-03,3.316151130547160403e-02,5.786054452357192179e-02,4.889959713554005091e-04,-8.143295224342858574e-04
-7.345143860798882852e-03,-8.972031221508698640e-03,3.202728340636042115e-03,3.234718178303731817e-02,5.506261643067576761e-02,4.641891663176552288e-04,-8.004826406188547683e-04
-7.310798242703480006e-03,-8.652619272601374048e-03,3.666917506953697344e-03,3.154669914241846340e-02,5.233461554420406475e-02,4.400031437239220952e-04,-7.869648129112984114e-04
-7.271931598210934489e-03,-8.341143133497002163e-03,4.106920650677619439e-03,3.075973432950716499e-02,4.967689573816470167e-02,4.164427669685697581e-04,-7.737397612554985926e-04
-7.228782660408333491e-03,-8.037469113846331878e-03,4.523363417646189197e-03,2.998599456825166640e-02,4.708967022585534151e-02,3.935114642045264149e-04,-7.607746550132542251e-04
-7.181583888761211391e-03,-7.741466286410372648e-03,4.916874881850715612e-03,2.922521991323841217e-02,4.457301712845714026e-02,3.712112872357418991e-04,-7.480399286688074745e-04
-7.130561441716302094e-03,-7.453006175135730438e-03,5.288086169086457511e-03,2.847717998456960470e-02,4.212688545736668899e-02,3.495429742290979969e-04,-7.355090982952422474e-04
-7.075935162753963295e-03,-7.171962474957781046e-03,5.637629143315555508e-03,2.774167088627436245e-02,3.975110141690142707e-02,3.285060153298277955e-04,-7.231585782556566866e-04
-7.017918579248648772e-03,-6.898210801497875987e-03,5.966135158645383303e-03,2.701851230801870576e-02,3.744537494351038442e-02,3.080987203594775029e-04,-7.109674994228050438e-04
-6.956718913470880290e-03,-6.631628468829492244e-03,6.274233879004860806e-03,2.630754480859590072e-02,3.520930640646598164e-02,2.883182878637390034e-04,-6.989175300267866375e-04
-6.892537105047004745e-03,-6.372094293509004449e-03,6.562552166868599809e-03,2.560862727856911408e-02,3.304239340325327429e-02,2.691608748596604692e-04,-6.869927000814693430e-04
-6.825567844182771696e-03,-6.119488423097744524e-03,6.831713041728260279e-03,2.492163457848764474e-02,3.094403759055422420e-02,2.506216667082557942e-04,-6.751792301939001095e-04
-6.755999614952655150e-03,-5.873692187441869987e-03,7.082334708436516073e-03,2.424645534829374463e-02,2.891355149883080219e-02,2.326949466091481414e-04,-6.634653654284776436e-04
-6.684014747958082030e-03,-5.634587971023684999e-03,7.315029655045664214e-03,2.358298998286526699e-02,2.695016528506339465e-02,2.153741642789454291e-04,-6.518412147771372733e-04
-6.609789481663732799e-03,-5.402059104751394912e-03,7.530403819324609643e-03,2.293114876808812971e-02,2.505303338426454612e-02,1.986520034351823769e-04,-6.402985966776457427e-04
-6.533494031731101187e-03,-5.175989775612512347e-03,7.729055822759792020e-03,2.229085017141048397e-02,2.322124102593940698e-02,1.825204477625417057e-04,-6.288308909239079258e-04
-6.455292667682081993e-03,-4.956264952678333946e-03,7.911576270522333726e-03,2.166201928048657604e-02,2.145381058676541428e-02,1.669708450885310641e-04,-6.174328972239559454e-04
-6.375343796241891327e-03,-4.742770328012089164e-03,8.078547115610864790e-03,2.104458638326262010e-02,1.974970775540100046e-02,1.519939695414709857e-04,-6.061007005826804517e-04
-6.293800050729653553e-03,-4.535392271100703587e-03,8.230541085152335776e-03,2.043848568267993965e-02,1.810784748957456128e-02,1.375800815054586262e-04,-5.948315436161803749e-04
-6.210808385886104274e-03,-4.334017795498916643e-03,8.368121166657794402e-03,1.984365413906375927e-02,1.652709974942942819e-02,1.237189852244940935e-04,-5.836237058430941704e-04
-6.126510177550635594e-03,-4.138534536443986590e-03,8.491840151882288495e-03,1.926003043322066510e-02,1.500629499457827205e-02,1.104000839421085539e-04,-5.724763899435415804e-04
-6.041041326623952309e-03,-3.948830738268955913e-03,8.602240235824397049e-03,1.868755404327712352e-02,1.354422943543216046e-02,9.761243249325861349e-05,-5.613896149291586202e-04
-5.954532366777709994e-03,-3.764795250511815752e-03,8.699852668317655663e-03,1.812616442834796490e-02,1.213967003215552648e-02,8.534478729242157835e-05,-5.503641161267482096e-04
-5.867108575398231017e-03,-3.586317531686524125e-03,8.785197455610077241e-03,1.757580031222121669e-02,1.079135923709768734e-02,7.358565368620340053e-05,-5.394012518428088765e-04
-5.778890087277612289e-03,-3.413287659749295218e-03,8.858783109296280642e-03,1.703639906037840782e-02,9.498019478765471618e-03,6.232333066021750190e-05,-5.285029165462071243e-04
-5.689992010591930598e-03,-3.245596348359557244e-03,8.921106439956498144e-03,1.650789614383220069e-02,8.258357387320048454e-03,5.154595290854900591e-05,-5.176714603820041505e-04
-5.600524544732662577e-03,-3.083134968099207097e-03,8.972652392865047150e-03,1.599022468345019654e-02,7.071067763328514437e-03,4.124153029104980772e-05,-5.069096148080185632e-04
-5.510593099583710464e-03,-2.925795571876057925e-03,9.013893923156096957e-03,1.548331506864217798e-02,5.934837292943208852e-03,3.139798471740208596e-05,-4.962204241301219898e-04
-5.420298415862308608e-03,-2.773470923797470046e-03,9.045291907873499043e-03,1.498709464451205599e-02,4.848348013992827450e-03,2.200318450956001426e-05,-4.856071826987596457e-04
-5.329736686167610427e-03,-2.626054530857930593e-03,9.067295092383059057e-03,1.450148746181329634e-02,3.810280538532610090e-03,1.304497630415756004e-05,-4.750733775199765530e-04
-5.238999676405612337e-03,-2.483440676839741325e-03,9.080340068687216618e-03,1.402641408429331979e-02,2.819317038342718761e-03,4.511214565438778634e-06,-4.646226360272703859e-04
-5.148174847283357343e-03,-2.345524457878820669e-03,9.084851283252655396e-03,1.356179144826604940e-02,1.874144000609321084e-03,-3.610211213839198408e-06,-4.542586787566194051e-04
-5.057345475588849101e-03,-2.212201819197942565e-03,9.081241072038816198e-03,1.310753276950943000e-02,9.734547616564575298e-04,-1.133135154022038571e-05,-4.439852766650424776e-04
-4.966590774995807873e-03,-2.083369592557467349e-03,9.069909720498595812e-03,1.266354749284438752e-02,1.159518270799314403e-04,-1.866417408834253333e-05,-4.338062128333951273e-04
-4.875986016154271185e-03,-1.958925534018736165e-03,9.051245546410253279e-03,1.222974128001099239e-02,-6.996510129813566852e-04,-2.562054291961601837e-05,-4.237252482958055871e-04
-4.785602645848961896e-03,-1.838768361657862034e-03,9.025625003490637260e-03,1.180601603171518681e-02,-1.474626764430262728e-03,-3.221219965736897561e-05,-4.137460917417127432e-04
-4.695508405027402389e-03,-1.722797792907631133e-03,8.993412803833268285e-03,1.139226993997347406e-02,-2.210233496465236792e-03,-3.845074652360572220e-05,-4.038723728411915126e-04
-4.605767445518843366e-03,-1.610914581242699336e-03,8.954962057309662563e-03,1.098839756713228255e-02,-2.907712786220406284e-03,-4.434763114190623523e-05,-3.941076189501249716e-04
-4.516440445283195770e-03,-1.503020551958285378e-03,8.910614426167756327e-03,1.059428994818215758e-02,-3.568288331468652194e-03,-4.991413301099270616e-05,-3.844552349583554157e-04
-4.427584722046358501e-03,-1.399018636825164136e-03,8.860700293156763621e-03,1.020983471322380216e-02,-4.193164722125908642e-03,-5.516135155430625103e-05,-3.749184860518048334e-04
-4.339254345194552484e-03,-1.298812907434046407e-03,8.805538941602457370e-03,9.834916227171997330e-03,-4.783526361364334040e-03,-6.010019565200544478e-05,-3.655004831674760202e-04
-4.251500245815579768e-03,-1.202308607070458595e-03,8.745438745950451925e-03,9.469415744004521310e-03,-5.340536527293666957e-03,-6.474137456356950093e-05,-3.562041709288411157e-04
-4.164370324789271570e-03,-1.109412180987096128e-03,8.680697371386882424e-03,9.113211573075680194e-03,-5.865336566365523564e-03,-6.909539015128272899e-05,-3.470323178585699164e-04
-4.077909558842863699e-03,-1.020031304964417237e-03,8.611601981235599695e-03,8.766179255217110278e-03,-6.359045209832136711e-03,-7.317253031705224509e-05,-3.379875086739585199e-04
-3.992160104499596282e-03,-9.340749120720253425e-04,8.538429450918547450e-03,8.428191746543151758e-03,-6.822758004898783583e-03,-7.698286356812127085e-05,-3.290721384810284256e-04
-3.907161399860551929e-03,-8.514532175633066254e-04,8.461446587350426179e-03,8.099119608062123332e-03,-7.257546852411188645e-03,-8.053623462954059842e-05,-3.202884086915035525e-04
-3.822950264170636193e-03,-7.720777418538829311e-04,8.380910352720885581e-03,7.778831199370619780e-03,-7.664459643267952996e-03,-8.384226102489157617e-05,-3.116383244974665900e-04
-3.739560995129639995e-03,-6.958613315508461149e-04,8.297068091695994005e-03,7.467192874873153190e-03,-8.044519986013529481e-03,-8.691033054956248671e-05,-3.031236937472816043e-04
-3.657025463918682495e-03,-6.227181785145297337e-04,8.210157761146431518e-03,7.164069181125871585e-03,-8.398727018398688751e-03,-8.974959956434616637e-05,-2.947461270759611091e-04
-3.575373207920849988e-03,-5.525638369478499479e-04,8.120408161582085352e-03,6.869323054049910476e-03,-8.728055296015715600e-03,-9.236899204041922051e-05,-2.865070391522865287e-04
-3.494631521122730251e-03,-4.853152385201019961e-04,8.028039169541666131e-03,6.582816014897623948e-03,-9.033454751444052605e-03,-9.477719929018753320e-05,-2.784076509140037334e-04
-3.414825542190723547e-03,-4.208907055426213328e-04,7.933261970251478598e-03,6.304408363983620214e-03,-9.315850717666848343e-03,-9.698268032185160259e-05,-2.704489926710403752e-04
-3.335978340222552248e-03,-3.592099622229952206e-04,7.836279289929626996e-03,6.033959371312579839e-03,-9.576144009856193962e-03,-9.899366275890799510e-05,-2.626319079652821020e-04
-3.258110998180342895e-03,-3.001941440326354204e-04,7.737285627170719000e-03,5.771327463347297737e-03,-9.815211059942390362e-03,-1.008181442691850546e-04,-2.549570580835094566e-04
-3.181242694017019559e-03,-2.437658052295665727e-04,7.636467482901533946e-03,5.516370405263788280e-03,-1.003390409870986121e-02,-1.024638944512219763e-04,-2.474249271279815865e-04
-3.105390779512588999e-03,-1.898489245843398376e-04,7.534003588450311970e-03,5.268945478135806694e-03,-1.023305138047482001e-02,-1.039384571290841858e-04,-2.400358275566625080e-04
-3.030570856841220597e-03,-1.383689093621161400e-04,7.430065131321227784e-03,5.028909650579144186e-03,-1.041345744571574652e-02,-1.052491530098556213e-04,-2.327899061124088023e-04
-2.956796852893883807e-03,-8.925259761825593986e-05,7.324815978311372162e-03,4.796119744466735384e-03,-1.057590341731803885e-02,-1.064030826609697888e-04,-2.256871500670798794e-04
-2.884081091384712008e-03,-4.242825886827087550e-05,7.218412895650402374e-03,4.570432594399655504e-03,-1.072114732639254352e-02,-1.074071297676448822e-04,-2.187273937132028223e-04
-2.812434362772276569e-03,2.174406804195099217e-06,7.111005765882757491e-03,4.351705200686452682e-03,-1.084992446390707459e-02,-1.082679646334022347e-04,-2.119103250419317880e-04
-2.741865992029546631e-03,4.462427113551896928e-05,7.002737801249355257e-03,4.139794875644520894e-03,-1.096294775463991719e-02,-1.089920478894446099e-04,-2.052354925518567325e-04
-2.672383904298595170e-03,8.498878149896454753e-05,6.893745753359910647e-03,3.934559383092664162e-03,-1.106090815022606720e-02,-1.095856343812555769e-04,-1.987023121387430577e-04
-2.603994688468022709e-03,1.233339660817804303e-04,6.784160118978655070e-03,3.735857070953921104e-03,-1.114447503831076172e-02,-1.100547772032349839e-04,-1.923100740213144755e-04
-2.536703658712713243e-03,1.597244403534652034e-04,6.674105341775420086e-03,3.543546996932606628e-03,-1.121429666506771304e-02,-1.104053318546453777e-04,-1.860579496631648358e-04
-2.470514914036860566e-03,1.942234147559733135e-04,6.563700009920774708e-03,3.357489047269441793e-03,-1.127100056855995236e-02,-1.106429604923117593e-04,-1.799449986552622421e-04
-2.405431395862323365e-03,2.268927035468525533e-04,6.453057049428462949e-03,3.177544048614179550e-03,-1.131519402063648275e-02,-1.107731362576793929e-04,-1.739701755277367305e-04
-2.341454943705196644e-03,2.577927347268534823e-04,6.342283913170783556e-03,3.003573873086442820e-03,-1.134746447526088775e-02,-1.108011476578813631e-04,-1.681323364635719381e-04
-2.278586348984145381e-03,2.869825609843960597e-04,6.231482765512902193e-03,2.835441536622870882e-03,-1.136838002135586063e-02,-1.107321029822829622e-04,-1.624302458903313998e-04
-2.216825407004482159e-03,3.145198715903778624e-04,6.120750662530619231e-03,2.673011290732539482e-03,-1.137848983843059263e-02,-1.105709347378556334e-04,-1.568625829294931044e-04
-2.156170967162253718e-03,3.404610051781306211e-04,6.010179727792763597e-03,2.516148707803046378e-03,-1.137832465342346680e-02,-1.103224040882970491e-04,-1.514279476859271140e-04
-2.096620981412706738e-03,3.648609633448424280e-04,5.899857323704466548e-03,2.364720760117119264e-03,-1.136839719735029987e-02,-1.099911052834610242e-04,-1.461248673629029354e-04
-2.038172551047471096e-03,3.877734250124344282e-04,5.789866218421005524e-03,2.218595892754216328e-03,-1.134920266049824385e-02,-1.095814700670643543e-04,-1.409518021906063130e-04
-1.980821971824652233e-03,4.092507614876849742e-04,5.680284748353941170e-03,2.077644090563610015e-03,-1.132121914503945483e-02,-1.090977720520141733e-04,-1.359071511584319068e-04
-1.924564777495740668e-03,4.293440521633078133e-04,5.571186976301926996e-03,1.941736939405178108e-03,-1.128490811406849051e-02,-1.085441310539406179e-04,-1.309892575435134005e-04
-1.869395781772889738e-03,4.481031008036901451e-04,5.462642845247986378e-03,1.810747681861664708e-03,-1.124071483618410174e-02,-1.079245173747148123e-04,-1.261964142298145890e-04
-1.815309118779639963e-03,4.655764523610630935e-04,5.354718327873271566e-03,1.684551267631850119e-03,-1.118906882484661629e-02,-1.072427560287426626e-04,-1.215268688138885101e-04
-1.762298282027640640e-03,4.818114102699880795e-04,5.247475571844528903e-03,1.563024398817961609e-03,-1.113038427184218949e-02,-1.065025309058926714e-04,-1.169788284949490817e-04
-1.710356161961317954e-03,4.968540541701904926e-04,5.140973040938636232e-03,1.446045570323012527e-03,-1.106506047427770895e-02,-1.057073888657512548e-04,-1.125504647482775122e-04
-1.659475082111768439e-03,5.107492580099308151e-04,5.035265652072884977e-03,1.333495105574735015e-03,-1.099348225461836345e-02,-1.048607437587768115e-04,-1.082399177822909123e-04
-1.609646833900460787e-03,5.235407084842696969e-04,4.930404908314108166e-03,1.225255187792444102e-03,-1.091602037335142814e-02,-1.039658803706584519e-04,-1.040453007805678624e-04
-1.560862710132570035e-03,5.352709237647394151e-04,4.826439027943449714e-03,1.121209887011876240e-03,-1.083303193393840742e-02,-1.030259582868869872e-04,-9.996470393122095129e-05
-1.513113537218988003e-03,5.459812724790710607e-04,4.723413069656562727e-03,1.021245183080655289e-03,-1.074486077977650222e-02,-1.020440156751581395e-04,-9.599619824673672874e-05
-1.466389706165245653e-03,5.557119929017401757e-04,4.621369053981404587e-03,9.252489848339185601e-04,-1.065183788295150438e-02,-1.010229729837934520e-04,-9.213783917817264593e-05
-1.420681202364753020e-03,5.645022123181653653e-04,4.520346080997611135e-03,8.331111456557459142e-04,-1.055428172461756429e-02,-9.996563655490734585e-05,-8.838767002821562840e-05
-1.375977634232909263e-03,5.723899665274318448e-04,4.420380444442703789e-03,7.447234756275302858e-04,-1.045249866688404382e-02,-9.887470215143735058e-05,-8.474372516807963593e-05
-1.332268260717789105e-03,5.794122194503946660e-04,4.321505742291266439e-03,6.599797504594506498e-04,-1.034678331613710263e-02,-9.775275839764112351e-05,-8.120403306373651271e-05
-1.289542017722239333e-03,5.856048828119530831e-04,4.223752983893625315e-03,5.787757173957141371e-04,-1.023741887775609857e-02,-9.660229013295877631e-05,-7.776661911721707496e-05
-1.247787543471358613e-03,5.910028358681610134e-04,4.127150693760666539e-03,5.010090982784970622e-04,-1.012467750222313667e-02,-9.542568167949204427e-05,-7.442950832908156117e-05
-1.206993202858467392e-03,5.956399451506632671e-04,4.031725012081174495e-03,4.265795899494155010e-04,-1.000882062265212070e-02,-9.422522002364500104e-05,-7.119072778833800564e-05
-1.167147110801810325e-03,5.995490842026976594e-04,3.937499792057529494e-03,3.553888621610774953e-04,-9.890099283789937148e-03,-9.300309791267962270e-05,-6.804830899623389665e-05
-1.128237154643387105e-03,6.027621532825988126e-04,3.844496694144849871e-03,2.873405531648435987e-04,-9.768754462565157337e-03,-9.176141686716588614e-05,-6.500029003044988682e-05
-1.090251015620451094e-03,6.053100990123697718e-04,3.752735277277683985e-03,2.223402631343937119e-04,-9.645017380280462155e-03,-9.050219011053073359e-05,-6.204471755629032358e-05
-1.053176189439390675e-03,6.072229339504462038e-04,3.662233087167153251e-03,1.602955455781033883e-04,-9.519109806561325965e-03,-8.922734541698656291e-05,-5.917964869146677756e-05
-1.017000005980875409e-03,6.085297560692772955e-04,3.573005741750166688e-03,1.011158968866366107e-04,-9.391244355186739376e-03,-8.793872787931505952e-05,-5.640315273101541131e-05
-9.817096481643499805e-04,6.092587681197791536e-04,3.485067013870851629e-03,4.471274415562119943e-05,-9.261624771943229376e-03,-8.663810259806718761e-05,-5.371331273890036785e-05
-9.472921699991577321e-04,6.094372968660797868e-04,3.398428911272784441e-03,-9.000568583279170117e-06,-9.130446214649335160e-03,-8.532715729382082254e-05,-5.110822701268243480e-05
-9.137345138488031648e-04,6.090918121752771997e-04,3.313101753978963619e-03,-6.010879559596160322e-05,-8.997895525508673581e-03,-8.400750484420949765e-05,-4.858601042758063193e-05
-8.810235269340970345e-04,6.082479459481706166e-04,3.229094249134754121e-03,-1.086948060235422352e-04,-8.864151495955471804e-03,-8.268068574750729594e-05,-4.614479566610602402e-05
-8.491459771001898639e-04,6.069305108780971960e-04,3.146413563387246825e-03,-1.548396016896482592e-04,-8.729385124160389531e-03,-8.134817051454754436e-05,-4.378273433928197753e-05
-8.180885678717685072e-04,6.051635190261232203e-04,3.065065392872699281e-03,-1.986223360289302367e-04,-8.593759865368446466e-03,-8.001136199083536821e-05,-4.149799800530780251e-05
-7.878379528199888149e-04,6.029702002018917217e-04,2.985054030881863912e-03,-2.401203340342380392e-04,-8.457431875244586506e-03,-7.867159761066992718e-05,-3.928877909137835976e-05
-7.583807492640234514e-04,6.003730201404252091e-04,2.906382433271193985e-03,-2.794091131256163990e-04,-8.320550246399801078e-03,-7.733015158513552312e-05,-3.715329172410922632e-05
-7.297035513294352878e-04,5.973936984661255313e-04,2.829052281686058462e-03,-3.165624048497256253e-04,-8.183257238275620793e-03,-7.598823702579214634e-05,-3.508977247391797732e-05
-7.017929423849354059e-04,5.940532264360973971e-04,2.753064044660266316e-03,-3.516521773236436026e-04,-8.045688500560576120e-03,-7.464700800588648655e-05,-3.309648101844164065e-05
-6.746355068784509225e-04,5.903718844557566967e-04,2.678417036654379829e-03,-3.847486583420852433e-04,-7.907973290311962403e-03,-7.330756156088708703e-05,-3.117170072989200241e-05
-6.482178415928096333e-04,5.863692593604730901e-04,2.605109475093492742e-03,-4.159203590719772457e-04,-7.770234682955729291e-03,-7.197093963011609585e-05,-2.931373919107385173e-05
-6.225265663407536813e-04,5.820642614577290321e-04,2.533138535463376646e-03,-4.452340982630510974e-04,-7.632589777331702866e-03,-7.063813094121233760e-05,-2.752092864452494649e-05
-5.975483341184109360e-04,5.774751413249712938e-04,2.462500404522164309e-03,-4.727550269075760439e-04,-7.495149894951924630e-03,-6.931007283914004599e-05,-2.579162637910651246e-05
-5.732698407357938661e-04,5.726195063589775485e-04,2.393190331683024263e-03,-4.985466532866825564e-04,-7.358020773633753252e-03,-6.798765306140468895e-05,-2.412421505811133526e-05
-5.496778339423453444e-04,5.675143370731633007e-04,2.325202678621619574e-03,-5.226708683447938916e-04,-7.221302755667548257e-03,-6.667171146109828611e-05,-2.251710299279593378e-05
-5.267591220650220604e-04,5.621760031398239646e-04,2.258530967160521288e-03,-5.451879713375898254e-04,-7.085090970673488253e-03,-6.536304167935238357e-05,-2.096872436502033796e-05
-5.045005821758955563e-04,5.566202791748294876e-04,2.193167925481168904e-03,-5.661566957026101634e-04,-6.949475513299396140e-03,-6.406239276874128863e-05,-1.947753940251403196e-05
-4.828891678057469091e-04,5.508623602627840676e-04,2.129105532712427615e-03,-5.856342351051241953e-04,-6.814541615907111251e-03,-6.277047076911615106e-05,-1.804203451009781054e-05
-4.619119162196544154e-04,5.449168772211174672e-04,2.066335061943311464e-03,-6.036762696152220059e-04,-6.680369816388639220e-03,-6.148794023731448191e-05,-1.666072235997407593e-05
-4.415559552700990768e-04,5.387979116020008476e-04,2.004847121705996982e-03,-6.203369919751960818e-04,-6.547036121251467201e-03,-6.021542573212941910e-05,-1.533214194406322829e-05
-4.218085098426637173e-04,5.325190104313757763e-04,1.944631695973867563e-03,-6.356691339192593101e-04,-6.414612164108866345e-03,-5.895351325591090610e-05,-1.405485859122307304e-05
-4.026569079089566626e-04,5.260932006847454526e-04,1.885678182717956657e-03,-6.497239925104823831e-04,-6.283165359700964604e-03,-5.770275165406036147e-05,-1.282746395190139700e-05
-3.840885862009671479e-04,5.195330034997222958e-04,1.827975431063896296e-03,-6.625514564623837801e-04,-6.152759053576452135e-03,-5.646365397371164163e-05,-1.164857595278628519e-05
-3.660910955206416102e-04,5.128504481256325465e-04,1.771511777090184654e-03,-6.742000324151700653e-04,-6.023452667553591718e-03,-5.523669878277942709e-05,-1.051683872373458065e-05
-3.486521056980711403e-04,5.060570856107714796e-04,1.716275078307405227e-03,-6.847168711389046460e-04,-5.895301841078133716e-03,-5.402233145054987327e-05,-9.430922499168575834e-06
-3.317594102112871317e-04,4.991640022281671613e-04,1.662252746856855354e-03,-6.941477936380732218e-04,-5.768358568592298584e-03,-5.282096539094001224e-05,-8.389523496016531960e-06
-3.154009304802851839e-04,4.921818326409550543e-04,1.609431781465915342e-03,-7.025373171340897538e-04,-5.642671333022223658e-03,-5.163298326949102533e-05,-7.391363770080394170e-06
