x1,x2,x3,x4,u,Y_v,Y_w
1.489628655450681238e+00,5.859318759362194262e-01,2.697405746551778449e+00,-1.660137835892436575e+00,9.343052170613356466e+00,2.355986019481575156e-01,4.130407645308740161e-01
1.560005088671421625e+00,5.495951296527860075e-01,2.933004348499935965e+00,-1.247097071361562559e+00,8.888551747105605472e+00,2.259536568700073467e-01,3.993444280853296613e-01
1.636152344967545913e+00,5.234135667742544351e-01,3.158958005369943312e+00,-8.477526432762328978e-01,8.050640516213181996e+00,2.063342993434100769e-01,3.753663462031853193e-01
1.717704282794095816e+00,5.069153386338111078e-01,3.365292304713353388e+00,-4.723862970730475785e-01,6.881664860521140348e+00,1.781636194224791581e-01,3.428094453786346141e-01
1.804063197616102343e+00,4.993928474207058321e-01,3.543455924135832547e+00,-1.295768516944129645e-01,5.431158827295755387e+00,1.428060603798715356e-01,3.034521295823159326e-01
1.894434696432617748e+00,4.999463944557855921e-01,3.686261984515704082e+00,1.738752778879029681e-01,3.745731366577434773e+00,1.015481138350495804e-01,2.590336114923141309e-01
1.987860839905058130e+00,5.075281887891497368e-01,3.787810098350753663e+00,4.329088893802170990e-01,1.865924178338115746e+00,5.551542324398317518e-02,2.111088859472084467e-01
2.083250288393961203e+00,5.209835206667917662e-01,3.843325521594736838e+00,6.440177753274255457e-01,-1.513043438889541681e-01,6.218575658629266201e-03,1.616045163961713493e-01
2.179411252663842280e+00,5.390942874410007413e-01,3.849544097253366104e+00,8.056222917235968950e-01,-2.265633502939343291e+00,-4.525863847676081519e-02,1.118945071022064974e-01
2.275083924299445393e+00,5.606202610956726451e-01,3.804285458776605289e+00,9.175167988258033924e-01,-4.426678511165287766e+00,-9.761391686705378490e-02,6.346207128858438740e-02
2.368970310568136561e+00,5.843348447087248765e-01,3.706671541909551504e+00,9.809788701143877798e-01,-6.581135915737867492e+00,-1.495093272505987336e-01,1.765554110828027046e-02
2.459767246787196715e+00,6.090605053393398638e-01,3.557162214658952770e+00,9.986344112226680503e-01,-8.673744400656982378e+00,-1.996008967586782035e-01,-2.437579942378853559e-02
2.546199925080228077e+00,6.337000110674684272e-01,3.357561317900274567e+00,9.742586117988795147e-01,-1.064946478576684186e+01,-2.465927789666677583e-01,-6.174777706961598334e-02
2.627054888664316135e+00,6.572618273836556835e-01,3.110968538933606808e+00,9.125108347292635314e-01,-1.245582830392725526e+01,-2.892890769814284724e-01,-9.387311060969483201e-02
2.701211166311052292e+00,6.788784457535991246e-01,2.821679461952178336e+00,8.186377241195686993e-01,-1.404334464674196958e+01,-3.265933663362923234e-01,-1.204106827972295513e-01
2.767668907946717827e+00,6.978178904560333740e-01,2.495086095615886013e+00,6.982270413223391481e-01,-1.537861995464360376e+01,-3.578098399689388920e-01,-1.414808792638799773e-01
2.825571765042382388e+00,7.134863534471230784e-01,2.137276255646947121e+00,5.567461620584591708e-01,-1.643016341067190211e+01,-3.822872803010104459e-01,-1.572322882992445714e-01
2.874223710959224576e+00,7.254247265401353451e-01,1.754988975345936675e+00,3.995138737592145994e-01,-1.713812627541253164e+01,-3.986836483076214854e-01,-1.670818524355972556e-01
2.913113943322021004e+00,7.333139347638668593e-01,1.356305327038315189e+00,2.324320213236173438e-01,-1.763706742963102059e+01,-4.102867743438831649e-01,-1.745973141670894291e-01
2.941892542937354804e+00,7.369375269769573578e-01,9.460185526944320245e-01,5.783470715652790778e-02,-1.779308311155726230e+01,-4.139336712751958691e-01,-1.771539718384048667e-01
2.960368931444173679e+00,7.361699718648966329e-01,5.320848814192361553e-01,-1.193192646818769520e-01,-1.767912820322440481e+01,-4.113852714289791268e-01,-1.764983686301580257e-01
2.968529381948405099e+00,7.309875362583482250e-01,1.206996099902570285e-01,-2.958176333120349777e-01,-1.732697294193510373e+01,-4.033916249585899338e-01,-1.732422151963500245e-01
2.966505643163921846e+00,7.214388868484400419e-01,-2.826920149683329053e-01,-4.690598485083850022e-01,-1.677356388659931596e+01,-3.908076622971668468e-01,-1.679454158261386443e-01
2.954554884661809044e+00,7.076305041826652653e-01,-6.734996772654997521e-01,-6.370052643345236465e-01,-1.605712259386283947e+01,-3.745059844000133698e-01,-1.610851157984509729e-01
2.933038110265961507e+00,6.897137837601139410e-01,-1.048005661665513122e+00,-7.980903801329746194e-01,-1.521389917116493784e+01,-3.553049074820091580e-01,-1.530374051802001478e-01
2.902399028177973239e+00,6.678744300618267848e-01,-1.403310569147522280e+00,-9.511277853131747673e-01,-1.427597196569393212e+01,-3.339204187004538582e-01,-1.440724345231534365e-01
2.863144877424026902e+00,6.423244275305420858e-01,-1.737230987847976138e+00,-1.095200219836328204e+00,-1.327013414153675264e+01,-3.109428318594593676e-01,-1.343608252713777151e-01
2.815830103040500632e+00,6.132965676047755776e-01,-2.048173819707435506e+00,-1.229561045107705919e+00,-1.221767330464674828e+01,-2.868336905574921936e-01,-1.239878717389835128e-01
2.761043210841844342e+00,5.810412751490277028e-01,-2.335007510264927699e+00,-1.353548916846689432e+00,-1.113476330791341518e+01,-2.619365612757253992e-01,-1.129721556210960820e-01
2.699396705983497124e+00,5.458253265277321908e-01,-2.596944071540653098e+00,-1.466521072467785514e+00,-1.003320434750346379e+01,-2.364957831143676970e-01,-1.012860912023483273e-01
2.631519746399042958e+00,5.079319726053036499e-01,-2.833439854655020795e+00,-1.567807163670133841e+00,-8.921318919654629198e+00,-2.106788729939874649e-01,-8.887709621739303678e-02
2.558052996902518750e+00,4.676619475887034971e-01,-3.044118727649008260e+00,-1.656684259887526878e+00,-7.804870912947508899e+00,-1.845995804308078192e-01,-7.568849792259180198e-02
2.479645115744247619e+00,4.253348392859077065e-01,-3.228718308079816079e+00,-1.732372757810118680e+00,-6.687935521306298092e+00,-1.583398827282471721e-01,-6.167962353942968434e-02
2.396950310327077727e+00,3.812903088839760812e-01,-3.387058190808063252e+00,-1.794052381349548364e+00,-5.573690014160256112e+00,-1.319700835539561190e-01,-4.684455780587315488e-02
2.310626435554089753e+00,3.358886742963608785e-01,-3.519028274362019371e+00,-1.840896939155421519e+00,-4.465103884328541994e+00,-1.055662526739737928e-01,-3.122840451792296967e-02
2.221333165089387940e+00,2.895104182957573546e-01,-3.624594527035993163e+00,-1.872125343673344489e+00,-3.365512354443776388e+00,-7.922429559437249580e-02,-1.493943783697204708e-02
2.129729841151640546e+00,2.425542649387477934e-01,-3.703818822630365659e+00,-1.887064781510316536e+00,-2.279064897343351159e+00,-5.307013062864829323e-02,1.844449888884103217e-03
2.036472699374108242e+00,1.954335907336420819e-01,-3.756888953259013952e+00,-1.885220331621432432e+00,-1.211030353209614940e+00,-2.726530078359479248e-02,1.887663559134433733e-02
1.942211271276979900e+00,1.485711008329544391e-01,-3.784154254042608745e+00,-1.866343696030088095e+00,-1.679446488138719440e-01,-2.007649781816223111e-03,3.585081046663352033e-02
1.847583886070679249e+00,1.023918954824063754e-01,-3.786161903824424968e+00,-1.830492885563454575e+00,8.728674665994734516e-01,2.323424144782260115e-02,5.336759589114303814e-02
1.753221831245964646e+00,5.732710733635133088e-02,-3.762927662376602367e+00,-1.777125289672311537e+00,1.825804218018168168e+00,4.628953484216413727e-02,6.867437039721568937e-02
1.659728861958301271e+00,1.378702791211832215e-02,-3.716638127534438230e+00,-1.708450919275095847e+00,2.732034120612691908e+00,6.816086627815254317e-02,8.298300446306017264e-02
1.567666581761925748e+00,-2.785821387061858737e-02,-3.648477261256285686e+00,-1.625467914812035675e+00,3.577779934371950965e+00,8.848926896838316125e-02,9.584244059438473684e-02
1.477562491343809237e+00,-6.726913603012246723e-02,-3.559987992287902525e+00,-1.529625474217650938e+00,4.358125274417327333e+00,1.071480985464923208e-01,1.071246206310416671e-01
1.389903918094455459e+00,-1.041441416088247779e-01,-3.452839893741410204e+00,-1.422500853586609271e+00,5.062444629126771289e+00,1.238786543495584702e-01,1.165691892700855270e-01
1.305133201244429220e+00,-1.382243653262958394e-01,-3.328961239391851734e+00,-1.305931664316523744e+00,5.682620640751435026e+00,1.384941066002651766e-01,1.240333909311583938e-01
1.223642126666693253e+00,-1.692986953134728578e-01,-3.190467132791586558e+00,-1.181898273385365350e+00,6.212323496943178647e+00,1.508588775708052943e-01,1.294572825840660801e-01
1.145767901842974279e+00,-1.972062856815967880e-01,-3.039608255220781263e+00,-1.052440990801299270e+00,6.647318612627398871e+00,1.608931477073616279e-01,1.328579283097216512e-01
1.071790468675514640e+00,-2.218370704677358196e-01,-2.878715107513419635e+00,-9.195830624915776186e-01,6.980084791105721109e+00,1.684358653165767272e-01,1.341504716453179036e-01
1.001929496877858705e+00,-2.431325920048083289e-01,-2.710279242196842908e+00,-7.854325908462597150e-01,7.215520098050863140e+00,1.736326418710967268e-01,1.336097658589743276e-01
9.363441957063967092e-01,-2.610836054016467123e-01,-2.536646600325746181e+00,-6.518228249872853874e-01,7.367795305390431260e+00,1.768542801169576961e-01,1.317568515086859904e-01
8.751397713472517381e-01,-2.757201234490164188e-01,-2.359792320208788485e+00,-5.200659734785993971e-01,7.419869586584412424e+00,1.776911036872204086e-01,1.281437381567925859e-01
8.183669392893794248e-01,-2.871105094409779346e-01,-2.182101216521568077e+00,-3.919222353218068111e-01,7.386501611509371124e+00,1.765171980117656858e-01,1.232377789089464382e-01
7.660214821300732613e-01,-2.953612210977141217e-01,-2.005584018509802391e+00,-2.686844564128603730e-01,7.274871664890675049e+00,1.735122547266936266e-01,1.172396076571406431e-01
7.180511696107094721e-01,-3.006084728957095220e-01,-1.832071763783108764e+00,-1.514448487557197298e-01,7.093139223504104862e+00,1.688750583110389947e-01,1.103449072582348700e-01
6.743604878614471998e-01,-3.030132909686505394e-01,-1.663196705472069770e+00,-4.109994149748485981e-02,6.849962726550655745e+00,1.628126297794600941e-01,1.027360668371690988e-01
6.348157100133965391e-01,-3.027567976637787206e-01,-1.500384075692609676e+00,6.163612533968423901e-02,6.539259846131807663e+00,1.551636637796087737e-01,9.413765249178276950e-02
5.992454663047722674e-01,-3.000413798680953703e-01,-1.345220411913000902e+00,1.557737778314670085e-01,6.204145513192236727e+00,1.469840499058929773e-01,8.571320911347013460e-02
5.674519234287397351e-01,-2.950796066953586538e-01,-1.198236362007107925e+00,2.414869869449371431e-01,5.833302295346543431e+00,1.379805114848544623e-01,7.701326546941961171e-02
5.392203158092222504e-01,-2.880853147821139104e-01,-1.060255850522253462e+00,3.185002524143567548e-01,5.434150814697058074e+00,1.283242569078988371e-01,6.814142060439187798e-02
5.143174190861669048e-01,-2.792779330774398105e-01,-9.319315936143546253e-01,3.866416730187486328e-01,5.013606112498189660e+00,1.181747073855194952e-01,5.918891258862551963e-02
4.924956821557213704e-01,-2.688800529290217844e-01,-8.137568862288351301e-01,4.458305856073741524e-01,4.578060863771089117e+00,1.076795318467880236e-01,5.023737400573830003e-02
4.734970652547758063e-01,-2.571152712510630933e-01,-7.060773543820471065e-01,4.960679596131124525e-01,4.133400064099413740e+00,9.697528500006247221e-02,4.136145878882135918e-02
4.570565924700546456e-01,-2.442062396331953489e-01,-6.091020693819846343e-01,5.374294184019338116e-01,3.685033152964748204e+00,8.618832270925103067e-02,3.263104780999226406e-02
4.429056380509361346e-01,-2.303728591775244250e-01,-5.229137466727336037e-01,5.700604662119260757e-01,3.237933234914736502e+00,7.543576430271975441e-02,2.411288122898669339e-02
4.307749699549098255e-01,-2.158305733083798195e-01,-4.474779823700138492e-01,5.941733474409127691e-01,2.792957671813336873e+00,6.473374454834962544e-02,1.575816722825129634e-02
4.203964160637391756e-01,-2.007901412132792607e-01,-3.827442378216642238e-01,6.099315146691640654e-01,2.362036400915830114e+00,5.437530421466030273e-02,7.863722374676584970e-03
4.115067283938366738e-01,-1.854545412291669360e-01,-3.283689336070039211e-01,6.177952370438406504e-01,1.945411180374202464e+00,4.436380294060349172e-02,3.804805448718306948e-04
4.038512891371361935e-01,-1.700158708408102404e-01,-2.840051306664004294e-01,6.181757175887124811e-01,1.546481012782143782e+00,3.478194746963139683e-02,-6.637450047053627955e-03
3.971851867104586598e-01,-1.546552825717753543e-01,-2.492231831967690325e-01,6.115382675416588532e-01,1.168310176682718637e+00,2.570468250064469884e-02,-1.313992586187007205e-02
3.912751867449848486e-01,-1.395416797789453822e-01,-2.235185006961243337e-01,5.983983416797887811e-01,8.136331978388313679e-01,1.719908892088936603e-02,-1.908164002837320350e-02
