x1,x2,x3,x4,u,Y_p,Y_theta,Y_v,Y_w
-1.766504054076940000e-01,3.474219114457242519e+00,2.779379348320292209e-01,-1.908641488204740888e+00,1.313813036441245963e+01,1.376431150083623489e-02,-7.029296030102027970e-02,3.619012114123230095e-01,-8.651184531588347326e-01
-1.628860939068577651e-01,3.403926154156222239e+00,6.398391462443522304e-01,-2.773759941363575621e+00,1.423882382642208633e+01,2.522264481079075638e-02,-9.697305607177897357e-02,4.017344285840962481e-01,-9.106403923697441449e-01
-1.376634490960670087e-01,3.306953098084443265e+00,1.041573574828448479e+00,-3.684400333733319766e+00,1.507891030374696228e+01,3.774309602998504598e-02,-1.245256186950896016e-01,4.323117304068486710e-01,-9.211444895249836229e-01
-9.992035306608196277e-02,3.182427479389353664e+00,1.473885305235297150e+00,-4.605544823258303389e+00,1.551724934951861457e+01,5.099218652937632240e-02,-1.516427407405362970e-01,4.498468518341365296e-01,-8.790820212894461250e-01
-4.892816653670564037e-02,3.030784738648817367e+00,1.923732157069433679e+00,-5.484626844547749513e+00,1.532496142047008014e+01,6.447629440901300746e-02,-1.763951963239520637e-01,4.477324100296313780e-01,-7.619886147591623526e-01
1.554812787230736536e-02,2.854389542324865303e+00,2.371464567099065057e+00,-6.246615459306911866e+00,1.426287984940756637e+01,7.749866880460085095e-02,-1.962881211014662064e-01,4.194436686392353231e-01,-5.567406390042313191e-01
9.304679667690821110e-02,2.658101421223399097e+00,2.790908235738300380e+00,-6.803356098311143185e+00,1.219220658313068917e+01,8.923271714239675023e-02,-2.088402592492291099e-01,3.629670667217337332e-01,-2.781836514572351149e-01
1.822795138193049613e-01,2.449261161974169987e+00,3.153875302460034113e+00,-7.081539749768378300e+00,9.183083421468378305e+00,9.889839145640000329e-02,-2.125358464683944071e-01,2.828512822112285718e-01,2.656986707351460808e-02
2.811779052757049646e-01,2.236725315505775580e+00,3.436726584671262685e+00,-7.054969882694863692e+00,5.571393302765297761e+00,1.059341327530339827e-01,-2.075286184481841545e-01,1.882630874171682400e-01,2.971593545062161112e-01
3.871120380287389473e-01,2.029196697057591425e+00,3.624989672088430925e+00,-6.757810528188647581e+00,1.939493342854329505e+00,1.100830707450595747e-01,-1.955995311826281835e-01,9.006626075967094636e-02,4.870828229695929323e-01
4.971951087737985220e-01,1.833597165874963242e+00,3.715055932848101872e+00,-6.270727705219054648e+00,-9.270534543066943911e-01,1.114265630427364040e-01,-1.794657672997470588e-01,3.811344526782889375e-04,5.794082293109328319e-01
6.086216718165349260e-01,1.654131398575216183e+00,3.715437067300780161e+00,-5.691319475908121817e+00,-2.301756012697562248e+00,1.104555293681692696e-01,-1.618608257087357227e-01,-6.501211502742876291e-02,5.884279546171260478e-01
7.190772011847041956e-01,1.492270572866480460e+00,3.650424952273351398e+00,-5.102891521290995769e+00,-2.562172106740151278e+00,1.081293938318315107e-01,-1.446859183629942702e-01,-9.034884106490981281e-02,5.541696161912144092e-01
8.272065950165357062e-01,1.347584654503486190e+00,3.560076111208441585e+00,-4.548721905099781360e+00,-2.801640359974811201e+00,1.054699389162555567e-01,-1.286521564901543790e-01,-8.731072868864631076e-02,5.143151618359178556e-01
9.326765339327912629e-01,1.218932498013331811e+00,3.472765382519795274e+00,-4.034406743263863504e+00,-3.185054431969489119e+00,1.028766220892808336e-01,-1.138666491310453832e-01,-8.594056585540910120e-02,4.711790437940592824e-01
1.035553156022072097e+00,1.105065848882286428e+00,3.386824816664386173e+00,-3.563227699469804222e+00,-3.552295799922775110e+00,1.002316404176508691e-01,-1.004681938586169387e-01,-9.072660349521299850e-02,4.218707813016799868e-01
1.135784796439722966e+00,1.004597655023669489e+00,3.296098213169173174e+00,-3.141356918168124235e+00,-3.840859294877724039e+00,9.742013068400789955e-02,-8.858188361073759953e-02,-9.698417242006041050e-02,3.705415572500001531e-01
