x1,x2,x3,x4,u,Y_p,Y_theta,Y_v,Y_w
0.000000000000000000e+00,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.897127161475114399e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.439881646052885600e+00,2.203382304844005764e-03,-4.400280452982130441e-03,1.468704499286303256e-01,-2.928764369679339175e-01
2.203382304844005764e-03,3.137192373136810986e+00,1.468704499286303256e-01,-2.928764369679339175e-01,4.540374067174464123e+00,7.300340458896086709e-03,-1.450137765991987848e-02,1.928743579970556288e-01,-3.794241466802562024e-01
9.503722763740092908e-03,3.122690995476891107e+00,3.397448079256859543e-01,-6.723005836481901198e-01,7.750263812060040891e+00,1.222342360675356641e-02,-2.399782596684696401e-02,1.352775078388593344e-01,-2.526115962259513070e-01
2.172714637049365932e-02,3.098693169510044143e+00,4.750223157645452887e-01,-9.249121798741414269e-01,9.605100233198839987e-01,1.771241861089979663e-02,-3.419112119719214249e-02,2.305755369273266298e-01,-4.256637906360921653e-01
3.943956498139345596e-02,3.064502048312852001e+00,7.055978526918719185e-01,-1.350575970510233592e+00,9.018591435108643140e+00,2.155636091070108756e-02,-4.049213110497795753e-02,2.567904810386945069e-02,6.094684923845017366e-03
6.099592589209454352e-02,3.024009917207874043e+00,7.312769007957413692e-01,-1.344481285586388575e+00,-2.461382287958404191e+00,2.592531590081036119e-02,-4.707508062798471116e-02,2.654439832246540121e-01,-4.435127860127741073e-01
8.692124179290490471e-02,2.976934836579889332e+00,9.967208840203953812e-01,-1.787994071599162682e+00,7.104566425121067397e+00,2.870767716416358639e-02,-4.969454582443555424e-02,-7.978952664626914881e-02,2.679362287085051975e-01
1.156289189570684911e-01,2.927240290755453778e+00,9.169313573741262324e-01,-1.520057842890657485e+00,-2.621032113027943922e+00,3.057756138205190710e-02,-4.956402077907329229e-02,2.042666892834545944e-01,-2.579002928183879995e-01
1.462064803391203982e-01,2.877676269976380485e+00,1.121198046657580827e+00,-1.777958135709045484e+00,5.773777246717381573e+00,3.233163502176583659e-02,-4.838530621285253019e-02,-8.706697690776366017e-02,3.345977707395930700e-01
1.785381153608862348e-01,2.829290963763527955e+00,1.034131069749817167e+00,-1.443360364969452414e+00,-3.373278125346850231e+00,3.344692197138326994e-02,-4.505366374559383047e-02,1.612359712961972669e-01,-1.113250428413214976e-01
2.119850373322695047e-01,2.784237300017934125e+00,1.195367041046014434e+00,-1.554685407810773912e+00,3.996033195488975842e+00,3.419918436566593556e-02,-4.033638119294868929e-02,-1.107933157454263906e-01,4.234158294960075342e-01
2.461842216979354403e-01,2.743900918824985435e+00,1.084573725300588043e+00,-1.131269578314766378e+00,-3.212125896576164763e+00,3.413787771061380094e-02,-3.336496932878540989e-02,1.065591836250530111e-01,4.196020853146253948e-02
2.803220994085492412e-01,2.710535949496200026e+00,1.191132908925641054e+00,-1.089309369783303838e+00,2.188529432108455630e+00,3.413864172317387924e-02,-2.602641487460610747e-02,-1.063230699094046550e-01,4.453726586072302984e-01
3.144607411317231205e-01,2.684509534621593918e+00,1.084809839016236399e+00,-6.439367111760735396e-01,-2.805872716972065639e+00,3.333346684189741893e-02,-1.678606728476861321e-02,5.257152578627755091e-02,1.704775058376712393e-01
3.477942079736205394e-01,2.667723467336825305e+00,1.137381364802513950e+00,-4.734592053384023003e-01,6.074067408294938630e-01,3.270726742863266923e-02,-7.634279955639478032e-03,-9.426477808457356389e-02,4.384970742810754829e-01
3.805014754022532086e-01,2.660089187381185827e+00,1.043116586717940386e+00,-3.496213105732683818e-02,-2.519347868463404083e+00,3.138371118782912195e-02,2.877627328520926397e-03,6.016726519129322881e-03,2.615086017011541974e-01
4.118851865900823306e-01,2.662966814709706753e+00,1.049133313237069709e+00,2.265464706438273801e-01,-7.701356038928637293e-01,3.018615845375433038e-02,1.312677239876069990e-02,-8.587451093869280516e-02,4.210824133464891039e-01
4.420713450438366610e-01,2.676093587108467453e+00,9.632588022983769038e-01,6.476288839903164840e-01,-2.476527302900682681e+00,2.838048335143150691e-02,2.426211046377391156e-02,-3.447637425476168804e-02,3.201826628003936470e-01
4.704518283952681679e-01,2.700355697572241365e+00,9.287824280436152158e-01,9.678115467907101310e-01,-1.798799181683104376e+00,2.659232982052606165e-02,3.502942183335022719e-02,-8.475060454949934208e-02,3.969609865894138112e-01
4.970441582157942295e-01,2.735385119405591592e+00,8.440318234941158737e-01,1.364772533380123942e+00,-2.508440058970847097e+00,2.435109246839423092e-02,4.610618860715831602e-02,-6.460236305475131058e-02,3.402752503750083868e-01
5.213952506841884604e-01,2.781491308012749908e+00,7.794294604393645631e-01,1.705047783755132329e+00,-2.215130769023483825e+00,2.210390963829389488e-02,5.652285330955741927e-02,-8.515824474732647253e-02,3.531740939526111234e-01
5.434991603224823553e-01,2.838014161322307327e+00,6.942712156920380906e-01,2.058221877707743452e+00,-2.194146510554908946e+00,1.969292115174114954e-02,6.638538391697101915e-02,-7.545789021526516649e-02,3.029892349113869621e-01
5.631920814742235049e-01,2.904399545239278346e+00,6.188133254767729241e-01,2.361211112619130414e+00,-1.811975501744763406e+00,1.746240225618223008e-02,7.485540400036949649e-02,-7.311569907588244543e-02,2.604155176280129602e-01
5.806544837304057349e-01,2.979254949239647843e+00,5.456976264008904787e-01,2.621626630247143375e+00,-1.270003230424840313e+00,1.547622823290384364e-02,8.161481955680383038e-02,-5.915989578164199125e-02,1.890160062233681160e-01
5.961307119633095786e-01,3.060869768796451673e+00,4.865377306192484874e-01,2.810642636470511491e+00,-7.608780424016391430e-01,1.399229958888803527e-02,8.598665374562974861e-02,-3.966876714394096393e-02,1.015989228422489177e-01
6.101230115521976138e-01,3.146856422542081422e+00,4.468689634753075235e-01,2.912241559312760408e+00,-7.113423557122178220e-02,1.308553648762367239e-02,8.770368387252824860e-02,-2.075030397332172649e-02,1.256991170350696407e-02
6.232085480398212862e-01,3.234560106414609670e+00,4.261186595019857970e-01,2.924811471016267372e+00,2.284735376971158138e-01,1.282776188247369831e-02,8.658208401280598210e-02,3.514519008559535695e-03,-8.701054526739948614e-02
6.360363099222949845e-01,3.321142190427415652e+00,4.296331785105453327e-01,2.837800925748867886e+00,5.889017252016939263e-01,1.311576006892101187e-02,8.287127186935716594e-02,1.557919763489878928e-02,-1.595889217940325011e-01
6.491520699912159964e-01,3.404013462296772818e+00,4.452123761454441220e-01,2.678212003954835385e+00,3.421524005637949228e-01,1.378168394804535346e-02,7.701820290162109117e-02,2.867548541809755713e-02,-2.294885105011816862e-01
6.629337539392613499e-01,3.481031665198393910e+00,4.738878615635416791e-01,2.448723493453653699e+00,1.044673812912521593e-01,1.455752723067627041e-02,6.968743703035862325e-02,2.293327179364068602e-02,-2.581716460060712315e-01
6.774912811699376203e-01,3.550719102228752533e+00,4.968211333571823651e-01,2.190551847447582468e+00,-7.037772675602986805e-01,1.515589839683284534e-02,6.157694283059189644e-02,1.686353988587629971e-02,-2.814958102921880645e-01
6.926471795667704656e-01,3.612296045059344429e+00,5.136846732430586648e-01,1.909056037155394403e+00,-1.463349013355122352e+00,1.531406675579516374e-02,5.329388586310734865e-02,-6.363540009334034409e-03,-2.699545988025850995e-01
7.079612463225656294e-01,3.665589930922451778e+00,5.073211332337246304e-01,1.639101438352809303e+00,-2.585499938175442658e+00,1.479488950317509044e-02,4.536449461094571589e-02,-2.827550917852444945e-02,-2.579970315943038717e-01
7.227561358257407198e-01,3.710954425533397494e+00,4.790456240552001810e-01,1.381104406758505432e+00,-3.605575138043017880e+00,1.345946792081809118e-02,3.809832670599444526e-02,-6.075414249661248434e-02,-2.259232051934823016e-01
7.362156037465588110e-01,3.749052752239391939e+00,4.182914815585876966e-01,1.155181201565023130e+00,-4.769718351480666918e+00,1.119578924752551163e-02,3.174070651786875530e-02,-9.015736816742681015e-02,-1.974652353915483660e-01
7.474113929940843226e-01,3.780793458757260694e+00,3.281341133911608865e-01,9.577159661734747642e-01,-5.802734610891011613e+00,7.988929754162099606e-03,2.635691727357913905e-02,-1.236271432147839078e-01,-1.610915093151582544e-01
7.554003227482464222e-01,3.807150376030839833e+00,2.045069701763769787e-01,7.966244568583165098e-01,-6.831478658195111464e+00,3.836518031172353460e-03,2.198823529698890056e-02,-1.531973590188729362e-01,-1.298281574106089353e-01
